"Milliseconds","timezoneOffset","timestamp","DayOfYear","DayOfMonth","DayOfWeek","TimeOfDay","_id","cat1","cat2","cat3","cat4","cat5","cat6","cat7","cat8","cat9","number","note","gpstime","gpsMilliseconds","name","latitude","longitude","accuracy","altitude","speed","bearing","lat_text","lon_text","street","city","state","country","zip"
"1454860448056","3600000","2016-02-07T16:54:08.056+01:00","38","7","Sunday","16.90222222222222","177","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455034153786","3600000","2016-02-09T17:09:13.786+01:00","40","9","Tuesday","17.15361111111111","178","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455035705430","3600000","2016-02-09T17:35:05.430+01:00","40","9","Tuesday","17.584722222222222","179","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455120914405","3600000","2016-02-10T17:15:14.405+01:00","41","10","Wednesday","17.253888888888888","180","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455122765058","3600000","2016-02-10T17:46:05.058+01:00","41","10","Wednesday","17.768055555555556","181","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455203512130","3600000","2016-02-11T16:11:52.130+01:00","42","11","Thursday","16.197777777777777","182","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455205704731","3600000","2016-02-11T16:48:24.731+01:00","42","11","Thursday","16.80666666666667","183","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455290770882","3600000","2016-02-12T16:26:10.882+01:00","43","12","Friday","16.43611111111111","184","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455292759716","3600000","2016-02-12T16:59:19.716+01:00","43","12","Friday","16.988611111111112","185","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455378900505","3600000","2016-02-13T16:55:00.505+01:00","44","13","Saturday","16.916666666666668","186","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455380513189","3600000","2016-02-13T17:21:53.189+01:00","44","13","Saturday","17.364722222222223","187","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455464604181","3600000","2016-02-14T16:43:24.181+01:00","45","14","Sunday","16.723333333333333","188","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455469152822","3600000","2016-02-14T17:59:12.822+01:00","45","14","Sunday","17.986666666666668","189","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455634761648","3600000","2016-02-16T15:59:21.648+01:00","47","16","Tuesday","15.989166666666666","190","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455637948187","3600000","2016-02-16T16:52:28.187+01:00","47","16","Tuesday","16.874444444444446","191","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455638808718","3600000","2016-02-16T17:06:48.718+01:00","47","16","Tuesday","17.113333333333333","192","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455638972733","3600000","2016-02-16T17:09:32.733+01:00","47","16","Tuesday","17.15888888888889","193","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455638977869","3600000","2016-02-16T17:09:37.869+01:00","47","16","Tuesday","17.16027777777778","194","Common Activies","Store Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455640247807","3600000","2016-02-16T17:30:47.807+01:00","47","16","Tuesday","17.513055555555557","195","Common Activies","Store End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455640250958","3600000","2016-02-16T17:30:50.958+01:00","47","16","Tuesday","17.51388888888889","196","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455640456144","3600000","2016-02-16T17:34:16.144+01:00","47","16","Tuesday","17.57111111111111","197","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455725285192","3600000","2016-02-17T17:08:05.192+01:00","48","17","Wednesday","17.134722222222223","198","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455728282143","3600000","2016-02-17T17:58:02.143+01:00","48","17","Wednesday","17.967222222222222","199","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455812877071","3600000","2016-02-18T17:27:57.071+01:00","49","18","Thursday","17.465833333333332","200","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455814614017","3600000","2016-02-18T17:56:54.017+01:00","49","18","Thursday","17.948333333333334","201","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455894088710","3600000","2016-02-19T16:01:28.710+01:00","50","19","Friday","16.024444444444445","202","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455898952199","3600000","2016-02-19T17:22:32.199+01:00","50","19","Friday","17.375555555555554","204","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1455980755464","3600000","2016-02-20T16:05:55.464+01:00","51","20","Saturday","16.09861111111111","205","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1455982277569","3600000","2016-02-20T16:31:17.569+01:00","51","20","Saturday","16.52138888888889","206","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456063022804","3600000","2016-02-21T14:57:02.804+01:00","52","21","Sunday","14.950555555555555","207","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456075529453","3600000","2016-02-21T18:25:29.453+01:00","52","21","Sunday","18.424722222222222","208","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456160356726","3600000","2016-02-22T17:59:16.726+01:00","53","22","Monday","17.98777777777778","209","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456161473320","3600000","2016-02-22T18:17:53.320+01:00","53","22","Monday","18.298055555555557","210","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456245751835","3600000","2016-02-23T17:42:31.835+01:00","54","23","Tuesday","17.70861111111111","211","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456247029705","3600000","2016-02-23T18:03:49.705+01:00","54","23","Tuesday","18.06361111111111","212","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456331395502","3600000","2016-02-24T17:29:55.502+01:00","55","24","Wednesday","17.49861111111111","213","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456333142081","3600000","2016-02-24T17:59:02.081+01:00","55","24","Wednesday","17.983888888888888","214","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456417755291","3600000","2016-02-25T17:29:15.291+01:00","56","25","Thursday","17.4875","215","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456418493431","3600000","2016-02-25T17:41:33.431+01:00","56","25","Thursday","17.6925","216","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456760308148","3600000","2016-02-29T16:38:28.148+01:00","60","29","Monday","16.641111111111112","217","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456761859595","3600000","2016-02-29T17:04:19.595+01:00","60","29","Monday","17.071944444444444","218","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456846271482","3600000","2016-03-01T16:31:11.482+01:00","61","1","Tuesday","16.51972222222222","219","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456856461096","3600000","2016-03-01T19:21:01.096+01:00","61","1","Tuesday","19.350277777777777","220","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1456934996059","3600000","2016-03-02T17:09:56.059+01:00","62","2","Wednesday","17.165555555555557","221","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1456936116157","3600000","2016-03-02T17:28:36.157+01:00","62","2","Wednesday","17.476666666666667","222","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457022136794","3600000","2016-03-03T17:22:16.794+01:00","63","3","Thursday","17.371111111111112","223","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457023852697","3600000","2016-03-03T17:50:52.697+01:00","63","3","Thursday","17.84777777777778","224","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457109592985","3600000","2016-03-04T17:39:52.985+01:00","64","4","Friday","17.664444444444445","225","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457111030993","3600000","2016-03-04T18:03:50.993+01:00","64","4","Friday","18.06388888888889","226","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457188083274","3600000","2016-03-05T15:28:03.274+01:00","65","5","Saturday","15.4675","227","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457193190506","3600000","2016-03-05T16:53:10.506+01:00","65","5","Saturday","16.886111111111113","228","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457279189105","3600000","2016-03-06T16:46:29.105+01:00","66","6","Sunday","16.774722222222223","229","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457281381949","3600000","2016-03-06T17:23:01.949+01:00","66","6","Sunday","17.38361111111111","230","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457357669006","3600000","2016-03-07T14:34:29.006+01:00","67","7","Monday","14.574722222222222","231","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457366257132","3600000","2016-03-07T16:57:37.132+01:00","67","7","Monday","16.960277777777776","232","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457455412264","3600000","2016-03-08T17:43:32.264+01:00","68","8","Tuesday","17.725555555555555","233","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457457117781","3600000","2016-03-08T18:11:57.781+01:00","68","8","Tuesday","18.199166666666667","234","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457541451216","3600000","2016-03-09T17:37:31.216+01:00","69","9","Wednesday","17.62527777777778","235","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457542679343","3600000","2016-03-09T17:57:59.343+01:00","69","9","Wednesday","17.96638888888889","236","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457624791688","3600000","2016-03-10T16:46:31.688+01:00","70","10","Thursday","16.775277777777777","237","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457630168152","3600000","2016-03-10T18:16:08.152+01:00","70","10","Thursday","18.26888888888889","238","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457714040304","3600000","2016-03-11T17:34:00.304+01:00","71","11","Friday","17.566666666666666","239","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457715125854","3600000","2016-03-11T17:52:05.854+01:00","71","11","Friday","17.868055555555557","240","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457796390775","3600000","2016-03-12T16:26:30.775+01:00","72","12","Saturday","16.441666666666666","241","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457798145189","3600000","2016-03-12T16:55:45.189+01:00","72","12","Saturday","16.929166666666667","242","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457883374572","3600000","2016-03-13T16:36:14.572+01:00","73","13","Sunday","16.60388888888889","243","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457885362067","3600000","2016-03-13T17:09:22.067+01:00","73","13","Sunday","17.156111111111112","244","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1457962858357","3600000","2016-03-14T14:40:58.357+01:00","74","14","Monday","14.682777777777778","245","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1457971793328","3600000","2016-03-14T17:09:53.328+01:00","74","14","Monday","17.164722222222224","246","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458054801937","3600000","2016-03-15T16:13:21.937+01:00","75","15","Tuesday","16.2225","247","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458056921592","3600000","2016-03-15T16:48:41.592+01:00","75","15","Tuesday","16.81138888888889","248","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458141410114","3600000","2016-03-16T16:16:50.114+01:00","76","16","Wednesday","16.280555555555555","249","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458142788408","3600000","2016-03-16T16:39:48.408+01:00","76","16","Wednesday","16.663333333333334","250","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458229651356","3600000","2016-03-17T16:47:31.356+01:00","77","17","Thursday","16.791944444444443","251","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458231664590","3600000","2016-03-17T17:21:04.590+01:00","77","17","Thursday","17.351111111111113","252","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458379150342","3600000","2016-03-19T10:19:10.342+01:00","79","19","Saturday","10.319444444444445","253","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458397267931","3600000","2016-03-19T15:21:07.931+01:00","79","19","Saturday","15.351944444444445","254","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458492800403","3600000","2016-03-20T17:53:20.403+01:00","80","20","Sunday","17.88888888888889","255","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458494207004","3600000","2016-03-20T18:16:47.004+01:00","80","20","Sunday","18.279722222222222","256","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458658886706","3600000","2016-03-22T16:01:26.706+01:00","82","22","Tuesday","16.023888888888887","257","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458660732440","3600000","2016-03-22T16:32:12.440+01:00","82","22","Tuesday","16.536666666666665","258","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458835594560","3600000","2016-03-24T17:06:34.560+01:00","84","24","Thursday","17.109444444444446","259","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458836871790","3600000","2016-03-24T17:27:51.790+01:00","84","24","Thursday","17.464166666666667","260","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1458926268692","3600000","2016-03-25T18:17:48.692+01:00","85","25","Friday","18.296666666666667","261","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1458927606751","3600000","2016-03-25T18:40:06.751+01:00","85","25","Friday","18.668333333333333","262","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459003406036","3600000","2016-03-26T15:43:26.036+01:00","86","26","Saturday","15.723888888888888","263","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459014603995","3600000","2016-03-26T18:50:03.995+01:00","86","26","Saturday","18.83416666666667","264","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459094023592","7200000","2016-03-27T17:53:43.592+02:00","87","27","Sunday","17.89527777777778","265","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459096086816","7200000","2016-03-27T18:28:06.816+02:00","87","27","Sunday","18.468333333333334","266","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459177341611","7200000","2016-03-28T17:02:21.611+02:00","88","28","Monday","17.039166666666667","267","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459178980243","7200000","2016-03-28T17:29:40.243+02:00","88","28","Monday","17.494444444444444","268","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459270543545","7200000","2016-03-29T18:55:43.545+02:00","89","29","Tuesday","18.92861111111111","269","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459272092672","7200000","2016-03-29T19:21:32.672+02:00","89","29","Tuesday","19.358888888888888","270","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459346751927","7200000","2016-03-30T16:05:51.927+02:00","90","30","Wednesday","16.0975","271","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459354992024","7200000","2016-03-30T18:23:12.024+02:00","90","30","Wednesday","18.386666666666667","272","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1459443351922","7200000","2016-03-31T18:55:51.922+02:00","91","31","Thursday","18.930833333333332","273","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1459444970418","7200000","2016-03-31T19:22:50.418+02:00","91","31","Thursday","19.380555555555556","274","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
